dataset_name,json_path,source_field_name,normalized_field_name,json_value_types,occurrences,preferred_yaml_files,matched_yaml_file,matched_yaml_path,description,title,openapi_type,openapi_format,enum,all_source_field_names,all_candidate_yaml_files,all_candidate_descriptions
finance_sales_reports_detailed,[].paymentSchedule,paymentSchedule,payment_schedule,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportListRes.properties.paymentSchedule,One-time payment period change,,string,,[],"[""paymentSchedule"", ""payment_schedule""]","[""13-finances.yaml""]","[""One-time payment period change"", ""One-time instant money withdrawal rate""]"
finance_sales_reports_detailed,[].penalty,penalty,penalty,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.penalty,Total penalties,,string,,[],"[""penalty""]","[""13-finances.yaml""]","[""Total penalties"", ""Total fines""]"
finance_sales_reports_detailed,[].ppvzOfficeId,ppvzOfficeId,ppvz_office_id,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.ppvzOfficeId,Pickup point ID,,integer,,[],"[""ppvzOfficeId"", ""ppvz_office_id""]","[""13-finances.yaml""]","[""Pickup point ID"", ""Office number""]"
finance_sales_reports_detailed,[].ppvzOfficeName,ppvzOfficeName,ppvz_office_name,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.ppvzOfficeName,Pickup point details,,string,,[],"[""ppvzOfficeName"", ""ppvz_office_name""]","[""13-finances.yaml""]","[""Pickup point details"", ""Name of delivery office""]"
finance_sales_reports_detailed,[].ppvzReward,ppvzReward,ppvz_reward,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.ppvzReward,Pickup point handover and return fee,,string,,[],"[""ppvzReward"", ""ppvz_reward""]","[""13-finances.yaml""]","[""Pickup point handover and return fee"", ""Refund for the delivery and return of items to the point of delivery of orders (PDO)""]"
finance_sales_reports_detailed,[].ppvzSalesCommission,ppvzSalesCommission,ppvz_sales_commission,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.ppvzSalesCommission,VAT-exempt WB fee excluding attorney service cost,,string,,[],"[""ppvzSalesCommission"", ""ppvz_sales_commission""]","[""13-finances.yaml""]","[""VAT-exempt WB fee excluding attorney service cost"", ""Remuneration from sale to deduction of the services of the attorney without VAT""]"
finance_sales_reports_detailed,[].ppvzSupplierInn,ppvzSupplierInn,ppvz_supplier_inn,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.ppvzSupplierInn,Pickup point TIN,,string,,[],"[""ppvzSupplierInn""]","[""13-finances.yaml""]","[""Pickup point TIN""]"
finance_sales_reports_detailed,[].ppvzSupplierName,ppvzSupplierName,ppvz_supplier_name,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.ppvzSupplierName,Pickup point name,,string,,[],"[""ppvzSupplierName"", ""ppvz_supplier_name""]","[""13-finances.yaml""]","[""Pickup point name"", ""Partner""]"
finance_sales_reports_detailed,[].price,price,price,"{""integer"": 6}",6,"[""13-finances.yaml""]",02-items.yaml,paths./content/v2/cards/update.post.requestBody.content.application/json.schema.items.properties.sizes.items.properties.price,"Price, ₽<br> Specified when adding the size",,integer,,[],"[""price""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""11-analytics.yaml"", ""12-reports.yaml""]","[""Price, ₽<br> Specified when adding the size"", ""Price, ₽"", ""Price. You can get the currency with the [Get items with prices](./work-with-products#tag/Prices-and-Discounts/paths/~1api~1v2~1list~1goods~1filter/get) and [Get items with prices by item numbers](./work-with-products#tag/Prices-and-Discounts/paths/~1api~1v2~1list~1goods~1filter/post) methods, the `currencyIsoCode4217` field"", ""Price"", ""Цена в валюте продажи с учетом всех скидок, кроме скидки по WB Кошельку, умноженная на 100"", ""Цена в валюте продажи с учётом всех скидок, кроме скидки по WB Кошельку, умноженная на 100. Код валюты продажи — в поле `currencyCode`. Предоставляется в информационных целях"", ""The price in the currency of sale including all discounts, except WB Wallet discount, multiplied by 100. You can find a currency code in the `currencyCode`. Provided for informational purposes only"", ""Cost of placement by day for type `1`"", ""Current retail price"", ""Placement costs"", ""Actual price with all discounts applied. Charged to the buyer"", ""Price including VAT""]"
finance_sales_reports_detailed,[].productDiscountForReport,productDiscountForReport,product_discount_for_report,"{""number"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.productDiscountForReport,Final agreed discount (%),,number,,[],"[""productDiscountForReport"", ""product_discount_for_report""]","[""13-finances.yaml""]","[""Final agreed discount (%)"", ""Final agreed discount, %""]"
finance_sales_reports_detailed,[].quantity,quantity,quantity,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.quantity,Number of purchases and returns,,integer,,[],"[""quantity""]","[""07-orders-fbw.yaml"", ""11-analytics.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""Total quantity of items in the package, pieces"", ""Quantity, pieces"", ""Specified in the supply/order, pieces"", ""Added to the supply/order, pieces"", ""Total quantity of items planned for supply. <br> **Maximum 999999**"", ""Warehouse inventory available to clients to add to cart"", ""Quantity"", ""Number of purchases and returns""]"
finance_sales_reports_detailed,[].rebillLogisticCost,rebillLogisticCost,rebill_logistic_cost,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.rebillLogisticCost,Delivery and warehouse fee,,string,,[],"[""rebillLogisticCost"", ""rebill_logistic_cost""]","[""13-finances.yaml""]","[""Delivery and warehouse fee"", ""Reimbursement of freight costs/warehouse operations with items""]"
finance_sales_reports_detailed,[].rebillLogisticOrg,rebillLogisticOrg,rebill_logistic_org,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.rebillLogisticOrg,Carrier,,string,,[],"[""rebillLogisticOrg"", ""rebill_logistic_org""]","[""13-finances.yaml""]","[""Carrier"", ""Organizer of transport.<br> The field will be in the response if there is a value""]"
finance_sales_reports_detailed,[].reportId,reportId,report_id,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportListRes.properties.reportId,Report ID,,integer,int64,[],"[""reportId""]","[""13-finances.yaml""]","[""Report ID""]"
finance_sales_reports_detailed,[].reportType,reportType,report_type,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportListRes.properties.reportType,Report type:   - `1` — general   - `2` — by purchase   - `3` — by purchase for Georgia,,integer,,"[1, 2, 3]","[""reportType"", ""report_type""]","[""11-analytics.yaml"", ""13-finances.yaml""]","[""Report type `DETAIL_HISTORY_REPORT` — Sales funnel report. By WB item numbers"", ""Report type `GROUPED_HISTORY_REPORT` — Sales funnel report. By categories, brands and labels"", ""Report type `SEARCH_QUERIES_PREMIUM_REPORT_GROUP` — Search parameters report. By categories, brands, and labels"", ""Report type `SEARCH_QUERIES_PREMIUM_REPORT_PRODUCT` — Search parameters report. By WB item numbers"", ""Report type `SEARCH_QUERIES_PREMIUM_REPORT_TEXT` — Search texts report"", ""Report type `STOCK_HISTORY_REPORT_CSV` — Inventory metrics report"", ""Report type `STOCK_HISTORY_DAILY_CSV` — Inventory history report"", ""Report type:   - `1` — general   - `2` — by purchase   - `3` — by purchase for Georgia"", ""Report type:   - `1` — general   - `2` — purchase   - `3` — purchase for Georgia"", ""Report type:   - `1` — general   - `2` — by purchase   - `3` — by purchase for Georgia""]"
finance_sales_reports_detailed,[].retailAmount,retailAmount,retail_amount,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.retailAmount,Sales on WB,,string,,[],"[""retailAmount"", ""retail_amount""]","[""13-finances.yaml""]","[""Sales on WB"", ""Wildberries sold the Item (Sales)""]"
finance_sales_reports_detailed,[].retailPrice,retailPrice,retail_price,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.retailPrice,Retail price,,string,,[],"[""retailPrice"", ""retail_price""]","[""13-finances.yaml""]","[""Retail price""]"
finance_sales_reports_detailed,[].retailPriceWithDisc,retailPriceWithDisc,retail_price_with_disc,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.retailPriceWithDisc,Price with applied agreed discount,,string,,[],"[""retailPriceWithDisc""]","[""13-finances.yaml""]","[""Price with applied agreed discount""]"
finance_sales_reports_detailed,[].returnAmount,returnAmount,return_amount,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.returnAmount,Number of returns,,integer,,[],"[""returnAmount"", ""return_amount""]","[""13-finances.yaml""]","[""Number of returns""]"
finance_sales_reports_detailed,[].rid,rid,rid,"{""string"": 6}",6,"[""13-finances.yaml""]",03-orders-fbs.yaml,components.schemas.v3.ArchiveOrder.properties.rid,Уникальный ID заказа. <br> Примечание: `rid` — это `srid` в ответах методов:   - [Заявки покупателей на возврат](./user-communication#tag/Vozvraty-pokupatelyami/paths/~1api~1v1~1claims/get)   - [Заказы](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1orders/get)   - [Продажи](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1sales/get)   - [Отчёт о возвратах и перемещении товаров](./reports#tag/Otchyot-o-vozvratah-i-peremeshenii-tovarov)   - [Детализации к отчётам реализации по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailedReportId)   - [Детализации к отчётам реализации за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailed)   - [Детализации к отчётам об издержках на приём платежей по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailedReportId)   - [Детализации к отчётам об издержках на приём платежей за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailed),,string,,[],"[""rid""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""09-communications.yaml"", ""12-reports.yaml""]","[""Уникальный ID заказа. <br> Примечание: `rid` — это `srid` в ответах методов:   - [Заявки покупателей на возврат](./user-communication#tag/Vozvraty-pokupatelyami/paths/~1api~1v1~1claims/get)   - [Заказы](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1orders/get)   - [Продажи](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1sales/get)   - [Отчёт о возвратах и перемещении товаров](./reports#tag/Otchyot-o-vozvratah-i-peremeshenii-tovarov)   - [Детализации к отчётам реализации по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailedReportId)   - [Детализации к отчётам реализации за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailed)   - [Детализации к отчётам об издержках на приём платежей по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailedReportId)   - [Детализации к отчётам об издержках на приём платежей за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailed)"", ""Уникальный ID заказа. <br> Примечание: `rid` — это `srid` в ответах методов:   - [Заявки покупателей на возврат](./user-communication#tag/Vozvraty-pokupatelyami/paths/~1api~1v1~1claims/get)   - [Заказы](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1orders/get)   - [Продажи](./reports#tag/Osnovnye-otchyoty/paths/~1api~1v1~1supplier~1sales/get)   - [Отчет о возвратах и перемещении товаров](./reports#tag/Otchyot-o-vozvratah-i-peremeshenii-tovarov)   - [Детализации к отчётам реализации по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailedReportId)   - [Детализации к отчётам реализации за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1SalesReportsDetailed)   - [Детализации к отчётам об издержках на приём платежей по ID отчётов](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailedReportId)   - [Детализации к отчётам об издержках на приём платежей за период](./financial-reports-and-accounting#tag/Finansovye-otchyoty/operation/postV1AcquiringDetailed)"", ""Unique order ID. <br> Note: `rid` corresponds to `srid` in the responses of the methods:   - [Buyers Return Applications](./user-communication#tag/Buyers-Returns/paths/~1api~1v1~1claims/get)   - [Orders](./reports#tag/Main-Reports/paths/~1api~1v1~1supplier~1orders/get)   - [Sales](./reports#tag/Main-Reports/paths/~1api~1v1~1supplier~1sales/get)   - [Returns and Item Movement Report](./reports#tag/Returns-and-Product-Movement-Report)   - [Details for the Sales Reports by Report ID](./financial-reports-and-accounting#tag/Financial-Reports/operation/postV1SalesReportsDetailedReportId)   - [Details for the Sales Reports by Period](./financial-reports-and-accounting#tag/Financial-Reports/operation/postV1SalesReportsDetailed)   - [Details for the Acquiring Expenses Reports by Report ID](./financial-reports-and-accounting#tag/Financial-Reports/operation/postV1AcquiringDetailedReportId)   - [Details for the Acquiring Expenses Reports by Period](./financial-reports-and-accounting#tag/Financial-Reports/operation/postV1AcquiringDetailed)"", ""`Rid`""]"
finance_sales_reports_detailed,[].rrDate,rrDate,rr_date,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.rrDate,Operation date,,string,date,[],"[""rrDate""]","[""13-finances.yaml""]","[""Operation date""]"
finance_sales_reports_detailed,[].rrdId,rrdId,rrd_id,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.FinancialReportsDetailedReportIdReq.properties.rrdId,"Response row ID. Required to get the report in parts.<br>Start report uploading with `""rrdid"":0`. In subsequent requests, specify the `rrdId` value from the last row of the previous response.<br>Repeat the request until you get `204` response",,integer,,[],"[""rrdId"", ""rrd_id""]","[""13-finances.yaml""]","[""Response row ID. Required to get the report in parts.<br>Start report uploading with `\""rrdid\"":0`. In subsequent requests, specify the `rrdId` value from the last row of the previous response.<br>Repeat the request until you get `204` response"", ""Row ID"", ""Row number""]"
finance_sales_reports_detailed,[].saleDt,saleDt,sale_dt,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.saleDt,Purchased on,,string,date-time,[],"[""saleDt"", ""sale_dt""]","[""13-finances.yaml""]","[""Purchased on"", ""Date of sale. <br> Sent with an explicit indication of the time zone""]"
finance_sales_reports_detailed,[].salePercent,salePercent,sale_percent,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.salePercent,Agreed seller discount (%),,integer,,[],"[""salePercent"", ""sale_percent""]","[""13-finances.yaml""]","[""Agreed seller discount (%)"", ""Harmonized item discount, %""]"
finance_sales_reports_detailed,[].salePrice,salePrice,sale_price,"{""integer"": 6}",6,"[""13-finances.yaml""]",03-orders-fbs.yaml,components.schemas.OrderNew.properties.salePrice,"Цена продавца в валюте продажи с учётом скидки продавца, без учёта скидки WB Клуба, умноженная на 100. Предоставляется в информационных целях",,integer,,[],"[""salePrice""]","[""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""Цена продавца в валюте продажи с учётом скидки продавца, без учёта скидки WB Клуба, умноженная на 100. Предоставляется в информационных целях"", ""Seller price in the currency of sale, including seller discount, except the WB Club discount, multiplied by 100""]"
finance_sales_reports_detailed,[].salePriceAffiliatedDiscountPrc,salePriceAffiliatedDiscountPrc,sale_price_affiliated_discount_prc,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.salePriceAffiliatedDiscountPrc,Promo item number discount (%),,number,,[],"[""salePriceAffiliatedDiscountPrc"", ""sale_price_affiliated_discount_prc""]","[""13-finances.yaml""]","[""Promo item number discount (%)"", ""Promo item number discount, %""]"
finance_sales_reports_detailed,[].salePricePromocodeDiscountPrc,salePricePromocodeDiscountPrc,sale_price_promocode_discount_prc,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.salePricePromocodeDiscountPrc,Promo code discount (%),,number,,[],"[""salePricePromocodeDiscountPrc"", ""sale_price_promocode_discount_prc""]","[""13-finances.yaml""]","[""Promo code discount (%)"", ""Promo code discount, %""]"
finance_sales_reports_detailed,[].salePriceWholesaleDiscountPrc,salePriceWholesaleDiscountPrc,sale_price_wholesale_discount_prc,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.salePriceWholesaleDiscountPrc,Wholesale discount for businesses (%),,number,,[],"[""salePriceWholesaleDiscountPrc"", ""sale_price_wholesale_discount_prc""]","[""13-finances.yaml""]","[""Wholesale discount for businesses (%)"", ""Wholesale discount for businesses, %""]"
finance_sales_reports_detailed,[].sellerOperName,sellerOperName,seller_oper_name,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.sellerOperName,Deduction reason,,string,,[],"[""sellerOperName""]","[""13-finances.yaml""]","[""Deduction reason""]"
finance_sales_reports_detailed,[].sellerPromo,sellerPromo,seller_promo,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.sellerPromo,Promo code (%),,string,,[],"[""sellerPromo""]","[""13-finances.yaml""]","[""Promo code (%)""]"
finance_sales_reports_detailed,[].sellerPromoDiscount,sellerPromoDiscount,seller_promo_discount,"{""number"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.sellerPromoDiscount,Custom promo discount (%),,number,,[],"[""sellerPromoDiscount"", ""seller_promo_discount""]","[""13-finances.yaml""]","[""Custom promo discount (%)"", ""Additional discount from seller promo, %""]"
finance_sales_reports_detailed,[].sellerPromoId,sellerPromoId,seller_promo_id,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.sellerPromoId,Custom promo discount ID,,integer,,[],"[""sellerPromoId"", ""seller_promo_id""]","[""13-finances.yaml""]","[""Custom promo discount ID"", ""Seller own promo ID with additional discount""]"
finance_sales_reports_detailed,[].shkId,shkId,shk_id,"{""integer"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.shkId,Item No.,,integer,,[],"[""shkId"", ""shkID"", ""shk_id""]","[""12-reports.yaml"", ""13-finances.yaml""]","[""SKU of the item unit"", ""Wildberries item SKU"", ""Item No.""]"
finance_sales_reports_detailed,[].sku,sku,sku,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.sku,SKU,,string,,[],"[""sku""]","[""02-items.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""SKU"", ""Listing SKU""]"
finance_sales_reports_detailed,[].skus,skus,skus,"{""array"": 6}",6,"[""13-finances.yaml""]",02-items.yaml,paths./content/v2/get/cards/list.post.responses.200.content.application/json.schema.properties.cards.items.properties.sizes.items.properties.skus,SKU,,array,,[],"[""skus""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""SKU"", ""SKUs"", ""Array of SKUs"", ""Array of SKUs for the size. <br> If not specified, SKU is generated automatically. <br> Allows linking multiple SKUs to one size, for example, for different batches of the item"", ""SKU. If not specified, the SKU is generated automatically"", ""Список баркодов"", ""Item SKU array"", ""Items SKU array""]"
finance_sales_reports_detailed,[].skus[],skus,skus,"{""string"": 11}",11,"[""13-finances.yaml""]",02-items.yaml,paths./content/v2/get/cards/list.post.responses.200.content.application/json.schema.properties.cards.items.properties.sizes.items.properties.skus,SKU,,array,,[],"[""skus""]","[""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml""]","[""SKU"", ""SKUs"", ""Array of SKUs"", ""Array of SKUs for the size. <br> If not specified, SKU is generated automatically. <br> Allows linking multiple SKUs to one size, for example, for different batches of the item"", ""SKU. If not specified, the SKU is generated automatically"", ""Список баркодов"", ""Item SKU array"", ""Items SKU array""]"
finance_sales_reports_detailed,[].spp,spp,spp,"{""number"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.spp,WB discount (%),,number,,[],"[""spp""]","[""12-reports.yaml"", ""13-finances.yaml""]","[""WB discount, %"", ""WB discount (%)""]"
finance_sales_reports_detailed,[].srid,srid,srid,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.srid,"Order ID.<br>In the responses of the [FBS](./orders-fbs#tag/FBS-Assembly-Orders), [DBW](./orders-dbw#tag/DBW-Assembly-Orders), [DBS](./orders-dbs#tag/DBS-Assembly-Orders), and [In-Store Pickup](./in-store-pickup#tag/In-Store-Pickup-Assembly-Orders) assembly order methods, `srid` is `rid`",,string,,[],"[""srid""]","[""09-communications.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""Unique order ID for which a item claim was created"", ""The unique ID of the return order"", ""Unique order ID. <br> Note for those working with Marketplace API: `srid` equals `rid` in response of orders methods"", ""`Srid`"", ""Order ID.<br>In the responses of the [FBS](./orders-fbs#tag/FBS-Assembly-Orders), [DBW](./orders-dbw#tag/DBW-Assembly-Orders), [DBS](./orders-dbs#tag/DBS-Assembly-Orders), and [In-Store Pickup](./in-store-pickup#tag/In-Store-Pickup-Assembly-Orders) assembly order methods, `srid` is `rid`"", ""The unique identifier for the order.  Note for those using the Marketplace API: `srid` is equal to `rid` in assembly tasks methods responses""]"
finance_sales_reports_detailed,[].srvDbs,srvDbs,srv_dbs,"{""boolean"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.srvDbs,Paid delivery,,boolean,,[],"[""srvDbs"", ""srv_dbs""]","[""13-finances.yaml""]","[""Paid delivery"", ""A sign of a paid delivery service""]"
finance_sales_reports_detailed,[].stickerId,stickerId,sticker_id,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.stickerId,FBS sticker,,string,,[],"[""stickerId"", ""sticker_id""]","[""03-orders-fbs.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""ID стикера"", ""Sticker of the return order"", ""FBS sticker"", ""The digital value of the sticker that is attached to the item during the order assembly process using the Marketplace scheme""]"
finance_sales_reports_detailed,[].subjectName,subjectName,subject_name,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.subjectName,Subcategory,,string,,[],"[""subjectName"", ""subject_name""]","[""02-items.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""10-tariffs.yaml"", ""11-analytics.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""Subcategory name"", ""Subject"", ""Parent category name for the good"", ""Parental category of the item"", ""Subcategory""]"
finance_sales_reports_detailed,[].supRatingUp,supRatingUp,sup_rating_up,"{""number"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.supRatingUp,WB fee rate reduction due to rating (%),,number,,[],"[""supRatingUp""]","[""13-finances.yaml""]","[""WB fee rate reduction due to rating (%)""]"
finance_sales_reports_detailed,[].techSize,techSize,tech_size,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.techSize,Size,,string,,[],"[""techSize""]","[""02-items.yaml"", ""07-orders-fbw.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""Size (for example, S or 42)"", ""Size (for example, XL, S, 45)"", ""Item size (eg S, M, L, XL, 42, 42-43)"", ""Item size (for example, L or 45)"", ""Item size specified by the seller"", ""Size"", ""Item size""]"
finance_sales_reports_detailed,[].title,title,title,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.GetCategories.properties.data.properties.categories.items.properties.title,Document category name from the [response](./financial-reports-and-accounting#tag/Documents/paths/~1api~1v1~1documents~1list/get) field `category`,,string,,[],"[""title""]","[""01-general.yaml"", ""02-items.yaml"", ""03-orders-fbs.yaml"", ""04-orders-dbw.yaml"", ""05-orders-dbs.yaml"", ""06-in-store-pickup.yaml"", ""07-orders-fbw.yaml"", ""08-promotion.yaml"", ""09-communications.yaml"", ""10-tariffs.yaml"", ""11-analytics.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""Error title"", ""Item title"", ""Item name"", ""Response title"", ""Заголовок ошибки"", ""Error ID"", ""Listing name"", ""Document category name from the [response](./financial-reports-and-accounting#tag/Documents/paths/~1api~1v1~1documents~1list/get) field `category`""]"
finance_sales_reports_detailed,[].trbxId,trbxId,trbx_id,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.trbxId,Master case ID,,string,,[],"[""trbxId"", ""trbx_id""]","[""13-finances.yaml""]","[""Master case ID"", ""Item processing master case No.""]"
finance_sales_reports_detailed,[].uuidPromocode,uuidPromocode,uuid_promocode,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.uuidPromocode,Promo code ID,,string,,[],"[""uuidPromocode"", ""uuid_promocode""]","[""13-finances.yaml""]","[""Promo code ID""]"
finance_sales_reports_detailed,[].vendorCode,vendorCode,vendor_code,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.vendorCode,Seller item number,,string,,[],"[""vendorCode""]","[""02-items.yaml"", ""07-orders-fbw.yaml"", ""11-analytics.yaml"", ""12-reports.yaml"", ""13-finances.yaml""]","[""Seller item number"", ""Seller article number""]"
finance_sales_reports_detailed,[].vw,vw,vw,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.vw,VAT-exempt WB fee,,string,,[],"[""vw""]","[""13-finances.yaml""]","[""VAT-exempt WB fee""]"
finance_sales_reports_detailed,[].vwNds,vwNds,vw_nds,"{""string"": 6}",6,"[""13-finances.yaml""]",13-finances.yaml,components.schemas.SalesReportsDetailedRes.properties.vwNds,VAT on WB fee,,string,,[],"[""vwNds""]","[""13-finances.yaml""]","[""VAT on WB fee""]"
finance_sales_reports_detailed,[].warehouseAddress,warehouseAddress,warehouse_address,"{""string"": 6}",6,"[""13-finances.yaml""]",06-in-store-pickup.yaml,components.schemas.api.NewOrder.properties.warehouseAddress,Store address (seller warehouse) where the assembly order was received,,string,,[],"[""warehouseAddress""]","[""06-in-store-pickup.yaml""]","[""Store address (seller warehouse) where the assembly order was received""]"
