dataset_name,main_record_path,record_count,field_path,suggested_column_name,json_types,non_null_count,null_or_missing_count,suggested_sql_type,examples
finance_sales_reports,$,6,createdAt,created_at,string,6,0,timestamptz,"""2026-05-31T15:31:49.053799+00:00"" | ""2026-06-29T05:15:30.054022+00:00"" | ""2026-06-22T10:13:45.054121+00:00"" | ""2026-06-08T11:12:03.054224+00:00"" | ""2026-06-14T20:24:18.054331+00:00"""
finance_sales_reports,$,6,currency,currency,string,6,0,text,"""RUB"""
finance_sales_reports,$,6,currencyCode,currency_code,integer,6,0,bigint,643
finance_sales_reports,$,6,dateFrom,date_from,string,6,0,timestamptz,"""2005-10-07"" | ""2026-03-09"" | ""1986-07-17"" | ""2020-08-28"" | ""2003-06-06"""
finance_sales_reports,$,6,dateTo,date_to,string,6,0,timestamptz,"""2022-01-20"" | ""1974-01-26"" | ""2022-04-17"" | ""1995-08-01"" | ""2006-03-16"""
finance_sales_reports,$,6,deductionSum,deduction_sum,string,6,0,text,"""медицина"" | ""помолчать"" | ""оставить"" | ""вздрогнуть"" | ""граница"""
finance_sales_reports,$,6,deliveryServiceSum,delivery_service_sum,string,6,0,text,"""лететь"" | ""инвалид"" | ""ложиться"" | ""упорно"" | ""аллея"""
finance_sales_reports,$,6,finalPrice,final_price,integer,6,0,bigint,6527 | 2751 | 6198 | 2458 | 3158
finance_sales_reports,$,6,forPaySum,for_pay_sum,string,6,0,text,"""человечек"" | ""четыре"" | ""спорт"" | ""расстегнуть"" | ""появление"""
finance_sales_reports,$,6,id,id,integer,6,0,bigint,1000001 | 1000002 | 1000003 | 1000004 | 1000005
finance_sales_reports,$,6,nmId,nm_id,integer,6,0,bigint,70000001 | 70000002 | 70000003 | 70000004 | 70000005
finance_sales_reports,$,6,officeId,office_id,integer,6,0,bigint,2001 | 2002 | 2003 | 2004 | 2005
finance_sales_reports,$,6,operationDate,operation_date,string,6,0,timestamptz,"""2026-06-09T07:22:48.104154+00:00"" | ""2026-06-11T17:57:45.104214+00:00"" | ""2026-06-06T00:21:54.104255+00:00"" | ""2026-06-17T22:46:20.104299+00:00"" | ""2026-06-28T17:23:48.104345+00:00"""
finance_sales_reports,$,6,orderId,order_id,integer,6,0,bigint,1000001 | 1000002 | 1000003 | 1000004 | 1000005
finance_sales_reports,$,6,orderUid,order_uid,string,6,0,text,"""1000001_29b1f0a7940346959ae10b50"" | ""1000002_d6e5fa96f7084aca890e3849"" | ""1000003_b497cc398efd4521aefe6f73"" | ""1000004_ca91b40d6ea448fb90705a35"" | ""1000005_2b56efe97d0c4754b4d36b49"""
finance_sales_reports,$,6,paidAcceptanceSum,paid_acceptance_sum,string,6,0,text,"""степь"" | ""выгнать"" | ""костер"" | ""рот"" | ""важный"""
finance_sales_reports,$,6,paidStorageSum,paid_storage_sum,string,6,0,text,"""ребятишки"" | ""плясать"" | ""изба"" | ""рот"" | ""совещание"""
finance_sales_reports,$,6,paymentSchedule,payment_schedule,string,6,0,text,"""потянуться"" | ""вперед"" | ""бок"" | ""мгновение"" | ""невыносимый"""
finance_sales_reports,$,6,penaltySum,penalty_sum,string,6,0,text,"""мучительно"" | ""лапа"" | ""факультет"" | ""порода"" | ""пропаганда"""
finance_sales_reports,$,6,price,price,integer,6,0,bigint,8178 | 5046 | 8585 | 3872 | 3164
finance_sales_reports,$,6,reportId,report_id,integer,6,0,bigint,470 | 31 | 209 | 448 | 179
finance_sales_reports,$,6,reportType,report_type,integer,6,0,bigint,3 | 2 | 1
finance_sales_reports,$,6,retailAmountSum,retail_amount_sum,string,6,0,text,"""еврейский"" | ""пропадать"" | ""выгнать"" | ""падать"" | ""потянуться"""
finance_sales_reports,$,6,rid,rid,string,6,0,text,"""rid_1000001"" | ""rid_1000002"" | ""rid_1000003"" | ""rid_1000004"" | ""rid_1000005"""
finance_sales_reports,$,6,saleDt,sale_dt,string,6,0,timestamptz,"""2026-05-31T15:31:49.053799+00:00"" | ""2026-06-29T05:15:30.054022+00:00"" | ""2026-06-22T10:13:45.054121+00:00"" | ""2026-06-08T11:12:03.054224+00:00"" | ""2026-06-14T20:24:18.054331+00:00"""
finance_sales_reports,$,6,salePrice,sale_price,integer,6,0,bigint,6527 | 2751 | 6198 | 2458 | 3158
finance_sales_reports,$,6,sellerFinanceName,seller_finance_name,string,6,0,text,"""зима"" | ""умирать"" | ""добиться"" | ""мальчишка"" | ""запретить"""
finance_sales_reports,$,6,skus,skus,array,6,0,jsonb,"[""4600000001546"", ""4600000001655""] | [""4600000002958"", ""4600000003085"", ""4600000003171""] | [""4600000004313""] | [""4600000005676""] | [""4600000007055"", ""4600000007217""]"
finance_sales_reports,$,6,srid,srid,string,6,0,text,"""rid_1000001"" | ""rid_1000002"" | ""rid_1000003"" | ""rid_1000004"" | ""rid_1000005"""
finance_sales_reports,$,6,vendorCode,vendor_code,string,6,0,text,"""art-1001"" | ""art-1002"" | ""art-1003"" | ""art-1004"" | ""art-1005"""
finance_sales_reports,$,6,warehouseAddress,warehouse_address,string,6,0,text,"""г. Москва, складская зона 1"" | ""г. Москва, складская зона 2"" | ""г. Москва, складская зона 3"" | ""г. Москва, складская зона 4"" | ""г. Москва, складская зона 5"""
finance_sales_reports,$,6,warehouseId,warehouse_id,integer,6,0,bigint,1001 | 1002 | 1003 | 1004 | 1005
finance_sales_reports,$,6,warehouseName,warehouse_name,string,6,0,text,"""Склад WB 1"" | ""Склад WB 2"" | ""Склад WB 3"" | ""Склад WB 4"" | ""Склад WB 5"""
finance_sales_reports_detailed,$,6,acquiringBank,acquiring_bank,string,6,0,text,"""находить"" | ""эффект"" | ""самостоятельно"" | ""обида"" | ""желание"""
finance_sales_reports_detailed,$,6,acquiringFee,acquiring_fee,string,6,0,text,"""танцевать"" | ""житель"" | ""другой"" | ""спасть"" | ""уронить"""
finance_sales_reports_detailed,$,6,acquiringPercent,acquiring_percent,number,6,0,numeric,315.37 | 349.85 | 373.66 | 639.28 | 699.95
finance_sales_reports_detailed,$,6,additionalPayment,additional_payment,string,6,0,text,"""правый"" | ""покидать"" | ""куча"" | ""казнь"" | ""угодный"""
finance_sales_reports_detailed,$,6,agencyVat,agency_vat,number,6,0,numeric,378.54 | 522.24 | 738.88 | 770.55 | 509.55
finance_sales_reports_detailed,$,6,article,article,string,6,0,text,"""art-1001"" | ""art-1002"" | ""art-1003"" | ""art-1004"" | ""art-1005"""
finance_sales_reports_detailed,$,6,articleSubstitution,article_substitution,string,6,0,text,"""палец"" | ""штаб"" | ""более"" | ""возможно"" | ""райком"""
finance_sales_reports_detailed,$,6,barcode,barcode,string,6,0,bigint,"""4600000001546"" | ""4600000002958"" | ""4600000004313"" | ""4600000005676"" | ""4600000007055"""
finance_sales_reports_detailed,$,6,bonusTypeName,bonus_type_name,string,6,0,text,"""анализ"" | ""отметить"" | ""выраженный"" | ""порядок"" | ""ход"""
finance_sales_reports_detailed,$,6,brandName,brand_name,string,6,0,text,"""выбирать"" | ""запустить"" | ""господь"" | ""протягивать"" | ""грудь"""
finance_sales_reports_detailed,$,6,cashbackAmount,cashback_amount,string,6,0,text,"""упорно"" | ""мера"" | ""миф"" | ""дальний"" | ""ребятишки"""
finance_sales_reports_detailed,$,6,cashbackCommissionChange,cashback_commission_change,string,6,0,text,"""выкинуть"" | ""лиловый"" | ""райком"" | ""правление"" | ""набор"""
finance_sales_reports_detailed,$,6,cashbackDiscount,cashback_discount,string,6,0,text,"""темнеть"" | ""девка"" | ""народ"" | ""прошептать"" | ""цель"""
finance_sales_reports_detailed,$,6,chrtId,chrt_id,integer,6,0,bigint,170000001 | 170000002 | 170000003 | 170000004 | 170000005
finance_sales_reports_detailed,$,6,commissionPercent,commission_percent,number,6,0,numeric,15.98 | 745.42 | 207.74 | 478.1 | 162.38
finance_sales_reports_detailed,$,6,convertedCurrencyCode,converted_currency_code,integer,6,0,bigint,643
finance_sales_reports_detailed,$,6,convertedFinalPrice,converted_final_price,integer,6,0,bigint,6527 | 2751 | 6198 | 2458 | 3158
finance_sales_reports_detailed,$,6,convertedPrice,converted_price,integer,6,0,bigint,8178 | 5046 | 8585 | 3872 | 3164
finance_sales_reports_detailed,$,6,country,country,string,6,0,text,"""деньги"" | ""художественный"" | ""полностью"" | ""редактор"" | ""поезд"""
finance_sales_reports_detailed,$,6,createDate,create_date,string,6,0,timestamptz,"""1997-03-24"" | ""1972-01-21"" | ""1987-04-15"" | ""1988-03-14"" | ""2017-03-12"""
finance_sales_reports_detailed,$,6,createdAt,created_at,string,6,0,timestamptz,"""2026-05-31T15:31:49.053799+00:00"" | ""2026-06-29T05:15:30.054022+00:00"" | ""2026-06-22T10:13:45.054121+00:00"" | ""2026-06-08T11:12:03.054224+00:00"" | ""2026-06-14T20:24:18.054331+00:00"""
finance_sales_reports_detailed,$,6,currency,currency,string,6,0,text,"""RUB"""
finance_sales_reports_detailed,$,6,currencyCode,currency_code,integer,6,0,bigint,643
finance_sales_reports_detailed,$,6,dateFrom,date_from,string,6,0,timestamptz,"""2015-07-29"" | ""1990-12-14"" | ""2022-07-12"" | ""1982-06-05"" | ""1987-01-06"""
finance_sales_reports_detailed,$,6,dateTo,date_to,string,6,0,timestamptz,"""2023-12-28"" | ""2012-11-25"" | ""1995-03-19"" | ""1982-09-03"" | ""2006-12-02"""
finance_sales_reports_detailed,$,6,declarationNumber,declaration_number,string,6,0,text,"""непривычный"" | ""мотоцикл"" | ""ход"" | ""голубчик"" | ""бак"""
finance_sales_reports_detailed,$,6,deduction,deduction,string,6,0,text,"""лапа"" | ""естественный"" | ""рабочий"" | ""нажать"" | ""грудь"""
finance_sales_reports_detailed,$,6,deliveryAmount,delivery_amount,integer,6,0,bigint,7428 | 6559 | 7139 | 1496 | 2685
finance_sales_reports_detailed,$,6,deliveryMethod,delivery_method,string,6,0,text,"""угроза"" | ""сохранять"" | ""наступать"" | ""набор"" | ""плясать"""
finance_sales_reports_detailed,$,6,deliveryService,delivery_service,string,6,0,text,"""голубчик"" | ""около"" | ""возникновение"" | ""совещание"" | ""иной"""
finance_sales_reports_detailed,$,6,dlvPrc,dlv_prc,number,6,0,numeric,593.33 | 850.55 | 405.92 | 644.23 | 131.62
finance_sales_reports_detailed,$,6,docTypeName,doc_type_name,string,6,0,text,"""пространство"" | ""возбуждение"" | ""каюта"" | ""порода"" | ""вздрагивать"""
finance_sales_reports_detailed,$,6,finalPrice,final_price,integer,6,0,bigint,6527 | 2751 | 6198 | 2458 | 3158
finance_sales_reports_detailed,$,6,fixTariffDateFrom,fix_tariff_date_from,string,6,0,timestamptz,"""2014-02-06"" | ""1987-01-30"" | ""1989-09-08"" | ""2016-08-23"" | ""1973-03-12"""
finance_sales_reports_detailed,$,6,fixTariffDateTo,fix_tariff_date_to,string,6,0,timestamptz,"""1971-12-24"" | ""2007-02-14"" | ""1977-08-21"" | ""2004-03-19"" | ""1986-12-26"""
finance_sales_reports_detailed,$,6,forPay,for_pay,string,6,0,text,"""покидать"" | ""человечек"" | ""инвалид"" | ""протягивать"" | ""один"""
finance_sales_reports_detailed,$,6,giBoxTypeName,gi_box_type_name,string,6,0,text,"""наступать"" | ""научить"" | ""беспомощный"" | ""идея"" | ""хотеть"""
finance_sales_reports_detailed,$,6,giId,gi_id,integer,6,0,bigint,102 | 889 | 177 | 350 | 124
finance_sales_reports_detailed,$,6,id,id,integer,6,0,bigint,1000001 | 1000002 | 1000003 | 1000004 | 1000005
finance_sales_reports_detailed,$,6,installmentCofinancingAmount,installment_cofinancing_amount,string,6,0,text,"""совещание"" | ""приятель"" | ""ночь"" | ""холодно"" | ""постоянный"""
finance_sales_reports_detailed,$,6,isB2b,is_b2b,boolean,6,0,boolean,false | true
finance_sales_reports_detailed,$,6,isKgvpV2,is_kgvp_v2,number,6,0,numeric,336.08 | 127.47 | 148.53 | 170.26 | 811.22
finance_sales_reports_detailed,$,6,kiz,kiz,string,6,0,text,"""указанный"" | ""вряд"" | ""ночь"" | ""песенка"" | ""мусор"""
finance_sales_reports_detailed,$,6,kvw,kvw,number,6,0,numeric,42.0 | 936.75 | 739.74 | 842.31 | 506.2
finance_sales_reports_detailed,$,6,kvwBase,kvw_base,number,6,0,numeric,947.78 | 601.38 | 693.72 | 484.16 | 973.25
finance_sales_reports_detailed,$,6,loyaltyDiscount,loyalty_discount,number,6,0,numeric,112.23 | 949.81 | 397.26 | 554.46 | 315.61
finance_sales_reports_detailed,$,6,loyaltyId,loyalty_id,integer,6,0,bigint,463 | 572 | 258 | 26 | 159
finance_sales_reports_detailed,$,6,nmId,nm_id,integer,6,0,bigint,70000001 | 70000002 | 70000003 | 70000004 | 70000005
finance_sales_reports_detailed,$,6,officeId,office_id,integer,6,0,bigint,2001 | 2002 | 2003 | 2004 | 2005
finance_sales_reports_detailed,$,6,officeName,office_name,string,6,0,text,"""теория"" | ""наслаждение"" | ""коллектив"" | ""близко"" | ""расстройство"""
finance_sales_reports_detailed,$,6,operationDate,operation_date,string,6,0,timestamptz,"""2026-06-23T23:30:38.106300+00:00"" | ""2026-06-28T06:52:54.106356+00:00"" | ""2026-06-13T16:04:31.106376+00:00"" | ""2026-06-20T04:17:04.106392+00:00"" | ""2026-06-27T13:47:15.106408+00:00"""
finance_sales_reports_detailed,$,6,orderDt,order_dt,string,6,0,timestamptz,"""2026-05-31T15:31:49.053799+00:00"" | ""2026-06-29T05:15:30.054022+00:00"" | ""2026-06-22T10:13:45.054121+00:00"" | ""2026-06-08T11:12:03.054224+00:00"" | ""2026-06-14T20:24:18.054331+00:00"""
finance_sales_reports_detailed,$,6,orderId,order_id,integer,6,0,bigint,1000001 | 1000002 | 1000003 | 1000004 | 1000005
finance_sales_reports_detailed,$,6,orderUid,order_uid,string,6,0,text,"""1000001_29b1f0a7940346959ae10b50"" | ""1000002_d6e5fa96f7084aca890e3849"" | ""1000003_b497cc398efd4521aefe6f73"" | ""1000004_ca91b40d6ea448fb90705a35"" | ""1000005_2b56efe97d0c4754b4d36b49"""
finance_sales_reports_detailed,$,6,paidAcceptance,paid_acceptance,string,6,0,text,"""выраженный"" | ""интернет"" | ""недостаток"" | ""успокоиться"" | ""вытаскивать"""
finance_sales_reports_detailed,$,6,paidStorage,paid_storage,string,6,0,text,"""жестокий"" | ""второй"" | ""виднеться"" | ""потрясти"" | ""тысяча"""
finance_sales_reports_detailed,$,6,paymentProcessing,payment_processing,string,6,0,text,"""палка"" | ""скользить"" | ""услать"" | ""ручей"" | ""лететь"""
finance_sales_reports_detailed,$,6,paymentSchedule,payment_schedule,string,6,0,text,"""ставить"" | ""рис"" | ""вытаскивать"" | ""заведение"" | ""тусклый"""
finance_sales_reports_detailed,$,6,penalty,penalty,string,6,0,text,"""изменение"" | ""правый"" | ""славный"" | ""единый"" | ""посвятить"""
finance_sales_reports_detailed,$,6,ppvzOfficeId,ppvz_office_id,integer,6,0,bigint,269 | 338 | 234 | 408 | 191
finance_sales_reports_detailed,$,6,ppvzOfficeName,ppvz_office_name,string,6,0,text,"""металл"" | ""следовательно"" | ""настать"" | ""сопровождаться"" | ""пламя"""
finance_sales_reports_detailed,$,6,ppvzReward,ppvz_reward,string,6,0,text,"""функция"" | ""ручей"" | ""интеллектуальный"" | ""бровь"" | ""грудь"""
finance_sales_reports_detailed,$,6,ppvzSalesCommission,ppvz_sales_commission,string,6,0,text,"""носок"" | ""человечек"" | ""уронить"" | ""доставать"" | ""покидать"""
finance_sales_reports_detailed,$,6,ppvzSupplierInn,ppvz_supplier_inn,string,6,0,text,"""деньги"" | ""ярко"" | ""кожа"" | ""триста"" | ""слать"""
finance_sales_reports_detailed,$,6,ppvzSupplierName,ppvz_supplier_name,string,6,0,text,"""сравнение"" | ""волк"" | ""граница"" | ""засунуть"" | ""левый"""
finance_sales_reports_detailed,$,6,price,price,integer,6,0,bigint,8178 | 5046 | 8585 | 3872 | 3164
finance_sales_reports_detailed,$,6,productDiscountForReport,product_discount_for_report,number,6,0,numeric,696.25 | 840.86 | 754.88 | 488.45 | 578.04
finance_sales_reports_detailed,$,6,quantity,quantity,integer,6,0,bigint,209 | 930 | 347 | 707 | 858
finance_sales_reports_detailed,$,6,rebillLogisticCost,rebill_logistic_cost,string,6,0,text,"""деньги"" | ""темнеть"" | ""изба"" | ""дремать"" | ""бегать"""
finance_sales_reports_detailed,$,6,rebillLogisticOrg,rebill_logistic_org,string,6,0,text,"""парень"" | ""рай"" | ""реклама"" | ""доставать"" | ""число"""
finance_sales_reports_detailed,$,6,reportId,report_id,integer,6,0,bigint,579 | 603 | 557 | 411 | 965
finance_sales_reports_detailed,$,6,reportType,report_type,integer,6,0,bigint,1 | 2
finance_sales_reports_detailed,$,6,retailAmount,retail_amount,string,6,0,text,"""протягивать"" | ""возникновение"" | ""терапия"" | ""видимо"" | ""дружно"""
finance_sales_reports_detailed,$,6,retailPrice,retail_price,string,6,0,text,"""анализ"" | ""прощение"" | ""вывести"" | ""зато"" | ""встать"""
finance_sales_reports_detailed,$,6,retailPriceWithDisc,retail_price_with_disc,string,6,0,text,"""коробка"" | ""висеть"" | ""сустав"" | ""слать"" | ""решетка"""
finance_sales_reports_detailed,$,6,returnAmount,return_amount,integer,6,0,bigint,7428 | 6559 | 7139 | 1496 | 2685
finance_sales_reports_detailed,$,6,rid,rid,string,6,0,text,"""rid_1000001"" | ""rid_1000002"" | ""rid_1000003"" | ""rid_1000004"" | ""rid_1000005"""
finance_sales_reports_detailed,$,6,rrDate,rr_date,string,6,0,timestamptz,"""2019-02-12"" | ""2018-03-30"" | ""1996-04-21"" | ""1971-04-04"" | ""2007-07-30"""
finance_sales_reports_detailed,$,6,rrdId,rrd_id,integer,6,0,bigint,816 | 871 | 701 | 496 | 780
finance_sales_reports_detailed,$,6,saleDt,sale_dt,string,6,0,timestamptz,"""2026-05-31T15:31:49.053799+00:00"" | ""2026-06-29T05:15:30.054022+00:00"" | ""2026-06-22T10:13:45.054121+00:00"" | ""2026-06-08T11:12:03.054224+00:00"" | ""2026-06-14T20:24:18.054331+00:00"""
finance_sales_reports_detailed,$,6,salePercent,sale_percent,integer,6,0,bigint,480 | 185 | 645 | 529 | 101
finance_sales_reports_detailed,$,6,salePrice,sale_price,integer,6,0,bigint,6527 | 2751 | 6198 | 2458 | 3158
finance_sales_reports_detailed,$,6,salePriceAffiliatedDiscountPrc,sale_price_affiliated_discount_prc,integer,6,0,bigint,6686 | 6141 | 5899 | 1175 | 2533
finance_sales_reports_detailed,$,6,salePricePromocodeDiscountPrc,sale_price_promocode_discount_prc,integer,6,0,bigint,6280 | 4669 | 5093 | 1436 | 2190
finance_sales_reports_detailed,$,6,salePriceWholesaleDiscountPrc,sale_price_wholesale_discount_prc,integer,6,0,bigint,5603 | 6355 | 5281 | 1229 | 2015
finance_sales_reports_detailed,$,6,sellerOperName,seller_oper_name,string,6,0,text,"""сомнительный"" | ""собеседник"" | ""наступать"" | ""поговорить"" | ""что"""
finance_sales_reports_detailed,$,6,sellerPromo,seller_promo,string,6,0,text,"""близко"" | ""народ"" | ""слишком"" | ""падать"" | ""вывести"""
finance_sales_reports_detailed,$,6,sellerPromoDiscount,seller_promo_discount,number,6,0,numeric,568.86 | 160.63 | 45.78 | 392.92 | 706.16
finance_sales_reports_detailed,$,6,sellerPromoId,seller_promo_id,integer,6,0,bigint,179 | 624 | 607 | 656 | 260
finance_sales_reports_detailed,$,6,shkId,shk_id,integer,6,0,bigint,672 | 346 | 429 | 542 | 156
finance_sales_reports_detailed,$,6,sku,sku,string,6,0,bigint,"""4694500500543"" | ""4606778197439"" | ""4679347154439"" | ""4679918293438"" | ""4673032187007"""
finance_sales_reports_detailed,$,6,skus,skus,array,6,0,jsonb,"[""4600000001546"", ""4600000001655""] | [""4600000002958"", ""4600000003085"", ""4600000003171""] | [""4600000004313""] | [""4600000005676""] | [""4600000007055"", ""4600000007217""]"
finance_sales_reports_detailed,$,6,spp,spp,number,6,0,numeric,54.18 | 157.84 | 862.63 | 856.82 | 838.85
finance_sales_reports_detailed,$,6,srid,srid,string,6,0,text,"""rid_1000001"" | ""rid_1000002"" | ""rid_1000003"" | ""rid_1000004"" | ""rid_1000005"""
finance_sales_reports_detailed,$,6,srvDbs,srv_dbs,boolean,6,0,boolean,true | false
finance_sales_reports_detailed,$,6,stickerId,sticker_id,string,6,0,text,"""каюта"" | ""налоговый"" | ""хозяйка"" | ""ставить"" | ""академик"""
finance_sales_reports_detailed,$,6,subjectName,subject_name,string,6,0,text,"""засунуть"" | ""пространство"" | ""редактор"" | ""миллиард"" | ""построить"""
finance_sales_reports_detailed,$,6,supRatingUp,sup_rating_up,number,6,0,numeric,293.24 | 533.67 | 663.79 | 215.88 | 118.49
finance_sales_reports_detailed,$,6,techSize,tech_size,string,6,0,text,"""армейский"" | ""премьера"" | ""да"" | ""оборот"" | ""необычный"""
finance_sales_reports_detailed,$,6,title,title,string,6,0,text,"""девка"" | ""салон"" | ""пробовать"" | ""перебивать"" | ""около"""
finance_sales_reports_detailed,$,6,trbxId,trbx_id,string,6,0,text,"""выразить"" | ""налево"" | ""означать"" | ""монета"" | ""процесс"""
finance_sales_reports_detailed,$,6,uuidPromocode,uuid_promocode,string,6,0,text,"""совет"" | ""мгновение"" | ""лететь"" | ""невыносимый"" | ""зарплата"""
finance_sales_reports_detailed,$,6,vendorCode,vendor_code,string,6,0,text,"""art-1001"" | ""art-1002"" | ""art-1003"" | ""art-1004"" | ""art-1005"""
finance_sales_reports_detailed,$,6,vw,vw,string,6,0,text,"""зачем"" | ""провал"" | ""вообще"" | ""мусор"" | ""бак"""
finance_sales_reports_detailed,$,6,vwNds,vw_nds,string,6,0,text,"""инструкция"" | ""правильный"" | ""означать"" | ""применяться"" | ""совещание"""
finance_sales_reports_detailed,$,6,warehouseAddress,warehouse_address,string,6,0,text,"""г. Москва, складская зона 1"" | ""г. Москва, складская зона 2"" | ""г. Москва, складская зона 3"" | ""г. Москва, складская зона 4"" | ""г. Москва, складская зона 5"""
finance_sales_reports_detailed,$,6,warehouseId,warehouse_id,integer,6,0,bigint,1001 | 1002 | 1003 | 1004 | 1005
finance_sales_reports_detailed,$,6,warehouseName,warehouse_name,string,6,0,text,"""Склад WB 1"" | ""Склад WB 2"" | ""Склад WB 3"" | ""Склад WB 4"" | ""Склад WB 5"""
finance_sales_reports_detailed,$,6,wibesDiscountPercent,wibes_discount_percent,number,6,0,numeric,925.68 | 517.78 | 118.18 | 138.88 | 81.2
general_seller_info,$,1,name,name,string,1,0,text,"""падать"""
general_seller_info,$,1,sid,sid,string,1,0,text,"""остановить"""
general_seller_info,$,1,tin,tin,string,1,0,text,"""лапа"""
general_seller_info,$,1,tradeMark,trade_mark,string,1,0,text,"""полоска"""
items_cards,cards,18,article,article,string,18,0,text,"""art-1001"" | ""art-1002"" | ""art-1003"" | ""art-1004"" | ""art-1005"""
items_cards,cards,18,barcode,barcode,string,18,0,bigint,"""4600000001546"" | ""4600000002958"" | ""4600000004313"" | ""4600000005676"" | ""4600000007055"""
items_cards,cards,18,brand,brand,string,18,0,text,"""Brand 2"" | ""Brand 3"" | ""Brand 4"" | ""Brand 5"" | ""Brand 6"""
items_cards,cards,18,characteristics,characteristics,array,18,0,jsonb,"[{""id"": 493, ""name"": ""свежий"", ""value"": null}, {""id"": 660, ""name"": ""встать"", ""value"": null}] | [{""id"": 491, ""name"": ""достоинство"", ""value"": null}, {""id"": 833, ""name"": ""дрогнуть"", ""value"": null}] | [{""id"": 737, ""name"": ""тута"", ""value"": null}] | [{""id"": 621, ""name"": ""выбирать"", ""value"": null}, {""id"": 474, ""name"": ""мгновение"", ""value"": null}] | [{""id"": 214, ""name"": ""деньги"", ""value"": null}, {""id"": 37, ""name"": ""природа"", ""value"": null}, {""id"": 800, ""name"": ""зад..."
items_cards,cards,18,chrtId,chrt_id,integer,18,0,bigint,170000001 | 170000002 | 170000003 | 170000004 | 170000005
items_cards,cards,18,createdAt,created_at,string,18,0,timestamptz,"""2026-05-10T12:18:52.028012+00:00"" | ""2026-05-30T03:13:40.028614+00:00"" | ""2026-05-04T16:08:56.029299+00:00"" | ""2026-06-05T13:52:45.030329+00:00"" | ""2026-06-23T00:04:55.031835+00:00"""
items_cards,cards,18,description,description,string,18,0,text,"""бригада"" | ""построить"" | ""успокоиться"" | ""плясать"" | ""выраженный"""
items_cards,cards,18,dimensions.height,dimensions_height,integer,18,0,bigint,30 | 914 | 713 | 93 | 384
items_cards,cards,18,dimensions.isValid,dimensions_is_valid,boolean,18,0,boolean,true | false
items_cards,cards,18,dimensions.length,dimensions_length,integer,18,0,bigint,740 | 32 | 840 | 315 | 724
items_cards,cards,18,dimensions.weightBrutto,dimensions_weight_brutto,number,18,0,numeric,610.69 | 670.91 | 189.65 | 992.38 | 340.14
items_cards,cards,18,dimensions.width,dimensions_width,integer,18,0,bigint,626 | 928 | 180 | 306 | 879
items_cards,cards,18,imtID,imt_id,integer,18,0,bigint,83 | 417 | 618 | 401 | 222
items_cards,cards,18,kizMarked,kiz_marked,boolean,18,0,boolean,false | true
items_cards,cards,18,needKiz,need_kiz,boolean,18,0,boolean,false | true
items_cards,cards,18,nmID,nm_id,integer,18,0,bigint,70000001 | 70000002 | 70000003 | 70000004 | 70000005
items_cards,cards,18,nmId,nm_id,integer,18,0,bigint,70000001 | 70000002 | 70000003 | 70000004 | 70000005
items_cards,cards,18,nmUUID,nm_uuid,string,18,0,text,"""ночь"" | ""бровь"" | ""рот"" | ""мгновение"" | ""триста"""
items_cards,cards,18,photos,photos,array,18,0,jsonb,"[{""tm"": ""коммунизм"", ""big"": ""головка"", ""square"": ""второй"", ""c246x328"": ""господь"", ""c516x688"": ""мягкий""}] | [{""tm"": ""валюта"", ""big"": ""плод"", ""square"": ""домашний"", ""c246x328"": ""каюта"", ""c516x688"": ""что""}, {""tm"": ""ответить"", ""b... | [{""tm"": ""реклама"", ""big"": ""уронить"", ""square"": ""пламя"", ""c246x328"": ""процесс"", ""c516x688"": ""магазин""}, {""tm"": ""ночь"",... | [{""tm"": ""остановить"", ""big"": ""что"", ""square"": ""демократия"", ""c246x328"": ""да"", ""c516x688"": ""уничтожение""}, {""tm"": ""фак... | [{""tm"": ""дьявол"", ""big"": ""стакан"", ""square"": ""интернет"", ""c246x328"": ""зарплата"", ""c516x688"": ""девка""}, {""tm"": ""лапа"",..."
items_cards,cards,18,sizes,sizes,array,18,0,jsonb,"[{""nmId"": 70000001, ""skus"": [""4600000001546"", ""4600000001655""], ""chrtID"": 170000001, ""chrtId"": 170000001, ""wbSize"": ""... | [{""nmId"": 70000002, ""skus"": [""4600000002958"", ""4600000003085"", ""4600000003171""], ""chrtID"": 170000002, ""chrtId"": 17000... | [{""nmId"": 70000003, ""skus"": [""4600000004313""], ""chrtID"": 170000003, ""chrtId"": 170000003, ""wbSize"": ""забирать"", ""artic... | [{""nmId"": 70000004, ""skus"": [""4600000005676""], ""chrtID"": 170000004, ""chrtId"": 170000004, ""wbSize"": ""процесс"", ""articl... | [{""nmId"": 70000005, ""skus"": [""4600000007055"", ""4600000007217""], ""chrtID"": 170000005, ""chrtId"": 170000005, ""wbSize"": ""..."
items_cards,cards,18,skus,skus,array,18,0,jsonb,"[""4600000001546"", ""4600000001655""] | [""4600000002958"", ""4600000003085"", ""4600000003171""] | [""4600000004313""] | [""4600000005676""] | [""4600000007055"", ""4600000007217""]"
items_cards,cards,18,subjectID,subject_id,integer,18,0,bigint,501 | 502 | 503 | 504 | 505
items_cards,cards,18,subjectName,subject_name,string,18,0,text,"""Категория 2"" | ""Категория 3"" | ""Категория 4"" | ""Категория 5"" | ""Категория 6"""
